"Point Path,""DTS"",""Unit"",""Detection"",""Channel"",""Lines"",""End Frequency"",""Speed (Hz)"",""Process Value"",""Unit"",""BOV / GAP"",""DIGITAL"",""Data"""
"\Hierarchy\UP2 DUMAI\HSC\HSC 301-3000\301 PLP 1B\1M NDE V-VEL,""4/10/2019 09:42:51"",""mm/s"",""Peak"",""1"",""1601"",""1000.000"",""50.000"",""N/A"",""N/A"",""N/A"",""N/A"",""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.079730"",""0.076144"",""0.073397"",""0.078280"",""0.059358"",""0.036012"",""0.034486"",""0.037309"",""0.040437"",""0.030747"",""0.013352"",""0.011292"",""0.016022"",""0.022507"",""0.015717"",""0.007630"",""0.007935"",""0.008698"",""0.010910"",""0.008621"",""0.005646"",""0.007859"",""0.007096"",""0.005341"",""0.006256"",""0.007401"",""0.006333"",""0.006943"",""0.005341"",""0.006638"",""0.008621"",""0.007935"",""0.004120"",""0.001831"",""0.001679"",""0.001907"",""0.000992"",""0.001526"",""0.002365"",""0.003815"",""0.002441"",""0.001831"",""0.002899"",""0.002289"",""0.003433"",""0.003357"",""0.004959"",""0.005036"",""0.003281"",""0.004959"",""0.004120"",""0.002213"",""0.002289"",""0.001984"",""0.002060"",""0.002060"",""0.003204"",""0.002060"",""0.002289"",""0.002136"",""0.001450"",""0.001602"",""0.002518"",""0.001297"",""0.002823"",""0.002747"",""0.001526"",""0.001907"",""0.002899"",""0.026856"",""0.326548"",""0.580691"",""0.266274"",""0.003967"",""0.001526"",""0.000458"",""0.001373"",""0.002441"",""0.003281"",""0.004044"",""0.003662"",""0.003891"",""0.003739"",""0.001984"",""0.001221"",""0.001907"",""0.001679"",""0.001907"",""0.002060"",""0.001831"",""0.001297"",""0.001450"",""0.001602"",""0.001526"",""0.001450"",""0.002136"",""0.002670"",""0.003739"",""0.006561"",""0.006790"",""0.003739"",""0.004730"",""0.006485"",""0.007172"",""0.012436"",""0.013276"",""0.017014"",""0.015564"",""0.005036"",""0.002441"",""0.002976"",""0.001984"",""0.001984"",""0.001755"",""0.004654"",""0.011521"",""0.011063"",""0.006943"",""0.004501"",""0.002899"",""0.005036"",""0.005341"",""0.004044"",""0.002289"",""0.003433"",""0.002670"",""0.003052"",""0.002518"",""0.003281"",""0.004501"",""0.003357"",""0.002136"",""0.003510"",""0.003815"",""0.002976"",""0.003128"",""0.002060"",""0.002365"",""0.002670"",""0.005951"",""0.008621"",""0.007172"",""0.009079"",""0.005799"",""0.004883"",""0.003510"",""0.005570"",""0.005188"",""0.006027"",""0.044557"",""0.311136"",""0.519272"",""0.229270"",""0.005264"",""0.003204"",""0.004730"",""0.006256"",""0.005570"",""0.005264"",""0.008774"",""0.008164"",""0.004807"",""0.006485"",""0.007248"",""0.004196"",""0.003815"",""0.004807"",""0.005036"",""0.006333"",""0.004273"",""0.006790"",""0.014115"",""0.013047"",""0.007859"",""0.010147"",""0.013276"",""0.005341"",""0.009003"",""0.014954"",""0.012360"",""0.012513"",""0.013504"",""0.017472"",""0.037538"",""0.072710"",""0.083163"",""0.119861"",""0.102771"",""0.041581"",""0.019608"",""0.018998"",""0.013123"",""0.019456"",""0.018998"",""0.037919"",""0.049593"",""0.028687"",""0.031968"",""0.053026"",""0.046312"",""0.034791"",""0.024949"",""0.018159"",""0.010453"",""0.008927"",""0.012284"",""0.024110"",""0.023804"",""0.010529"",""0.014878"",""0.013428"",""0.011597"",""0.011750"",""0.014954"",""0.009537"",""0.023118"",""0.020142"",""0.017853"",""0.024339"",""0.051347"",""0.060732"",""0.067827"",""0.092090"",""0.054323"",""0.020447"",""0.013581"",""0.024262"",""0.029450"",""0.022889"",""0.205008"",""0.803629"",""1.087527"",""0.388119"",""0.045701"",""0.011292"",""0.012741"",""0.010300"",""0.015946"",""0.024796"",""0.024644"",""0.019913"",""0.015870"",""0.014420"",""0.010910"",""0.007935"",""0.005341"",""0.005875"",""0.005875"",""0.001907"",""0.004044"",""0.004883"",""0.004883"",""0.005112"",""0.003510"",""0.004044"",""0.004196"",""0.002976"",""0.003739"",""0.007096"",""0.006790"",""0.005341"",""0.005646"",""0.015488"",""0.022355"",""0.037080"",""0.039064"",""0.052797"",""0.044557"",""0.017777"",""0.007248"",""0.005722"",""0.002060"",""0.004730"",""0.009003"",""0.028535"",""0.066301"",""0.058748"",""0.044481"",""0.035630"",""0.016404"",""0.010910"",""0.010071"",""0.008850"",""0.007935"",""0.007706"",""0.004959"",""0.004807"",""0.005722"",""0.006485"",""0.005951"",""0.003433"",""0.003204"",""0.005036"",""0.008011"",""0.004959"",""0.009537"",""0.006867"",""0.008316"",""0.011444"",""0.019761"",""0.026017"",""0.023041"",""0.039140"",""0.029908"",""0.016327"",""0.008469"",""0.009079"",""0.006485"",""0.011444"",""0.101398"",""0.459532"",""0.638447"",""0.223930"",""0.018387"",""0.007630"",""0.007248"",""0.007782"",""0.015107"",""0.021668"",""0.012513"",""0.009613"",""0.005799"",""0.006714"",""0.004654"",""0.003281"",""0.003739"",""0.008469"",""0.008850"",""0.007172"",""0.003204"",""0.007935"",""0.007706"",""0.004959"",""0.004120"",""0.010987"",""0.019990"",""0.012970"",""0.012131"",""0.018616"",""0.012284"",""0.015870"",""0.019150"",""0.026856"",""0.028382"",""0.046999"",""0.073397"",""0.123600"",""0.098727"",""0.037996"",""0.020447"",""0.010910"",""0.009003"",""0.010224"",""0.030137"",""0.060732"",""0.158086"",""0.147938"",""0.108798"",""0.097583"",""0.068514"",""0.035478"",""0.019074"",""0.010224"",""0.019684"",""0.026780"",""0.019532"",""0.020676"",""0.018998"",""0.006790"",""0.007096"",""0.008927"",""0.012284"",""0.009613"",""0.009461"",""0.007630"",""0.012589"",""0.011597"",""0.008240"",""0.004883"",""0.008698"",""0.007477"",""0.010987"",""0.021134"",""0.020524"",""0.014267"",""0.011673"",""0.009842"",""0.011902"",""0.023270"",""0.094455"",""0.576571"",""0.775704"",""0.260552"",""0.018540"",""0.010071"",""0.008316"",""0.008545"",""0.007172"",""0.008393"",""0.007477"",""0.009919"",""0.010300"",""0.011902"",""0.007630"",""0.006333"",""0.004501"",""0.006485"",""0.005493"",""0.001831"",""0.007630"",""0.012589"",""0.016480"",""0.009766"",""0.003128"",""0.004730"",""0.005264"",""0.002136"",""0.003815"",""0.005875"",""0.006180"",""0.003739"",""0.009613"",""0.031816"",""0.052492"",""0.071718"",""0.061266"",""0.077364"",""0.055315"",""0.020753"",""0.014496"",""0.008087"",""0.005341"",""0.007630"",""0.007477"",""0.025788"",""0.067827"",""0.067370"",""0.044099"",""0.028230"",""0.022889"",""0.011216"",""0.011521"",""0.014115"",""0.009842"",""0.018998"",""0.012055"",""0.006790"",""0.008774"",""0.008240"",""0.001526"",""0.007630"",""0.006409"",""0.003739"",""0.006027"",""0.004501"",""0.009003"",""0.009232"",""0.007477"",""0.008393"",""0.018921"",""0.014573"",""0.018693"",""0.027619"",""0.021592"",""0.012284"",""0.005493"",""0.006256"",""0.008240"",""0.017319"",""0.063021"",""0.213782"",""0.254524"",""0.094302"",""0.064394"",""0.020371"",""0.006943"",""0.009842"",""0.017319"",""0.021363"",""0.013581"",""0.012436"",""0.009003"",""0.009156"",""0.006256"",""0.004273"",""0.005341"",""0.008011"",""0.005951"",""0.004501"",""0.002365"",""0.008469"",""0.009537"",""0.007477"",""0.005341"",""0.003739"",""0.005188"",""0.003815"",""0.004883"",""0.006867"",""0.005264"",""0.008240"",""0.007706"",""0.006867"",""0.004425"",""0.009232"",""0.017090"",""0.026704"",""0.017701"",""0.008850"",""0.007706"",""0.006485"",""0.001144"",""0.002899"",""0.004730"",""0.009690"",""0.018998"",""0.013733"",""0.014115"",""0.015946"",""0.012513"",""0.005264"",""0.001984"",""0.003510"",""0.002747"",""0.003204"",""0.001602"",""0.004425"",""0.004273"",""0.001144"",""0.002289"",""0.005112"",""0.003204"",""0.001068"",""0.001602"",""0.002289"",""0.002289"",""0.002136"",""0.001450"",""0.001755"",""0.000687"",""0.001297"",""0.003739"",""0.005951"",""0.003128"",""0.001221"",""0.001679"",""0.002365"",""0.002823"",""0.008240"",""0.025941"",""0.097507"",""0.113910"",""0.028459"",""0.015107"",""0.003739"",""0.001602"",""0.001297"",""0.003586"",""0.004425"",""0.003128"",""0.003204"",""0.002518"",""0.001755"",""0.002213"",""0.002594"",""0.002060"",""0.001450"",""0.000458"",""0.001450"",""0.001373"",""0.002136"",""0.002976"",""0.002976"",""0.002594"",""0.002289"",""0.001984"",""0.001068"",""0.000763"",""0.001068"",""0.001221"",""0.001450"",""0.001144"",""0.002289"",""0.004349"",""0.005951"",""0.006256"",""0.008698"",""0.005951"",""0.002060"",""0.000534"",""0.001221"",""0.001755"",""0.001984"",""0.002441"",""0.003815"",""0.008850"",""0.007324"",""0.005264"",""0.003052"",""0.001526"",""0.000763"",""0.000763"",""0.001144"",""0.001144"",""0.000992"",""0.000763"",""0.000610"",""0.000916"",""0.000992"",""0.000458"",""0.001450"",""0.001450"",""0.000687"",""0.001068"",""0.000916"",""0.000839"",""0.000763"",""0.000916"",""0.000763"",""0.001755"",""0.000839"",""0.001373"",""0.002136"",""0.001068"",""0.001297"",""0.000839"",""0.002976"",""0.002899"",""0.005112"",""0.012741"",""0.057756"",""0.058138"",""0.010758"",""0.011597"",""0.002670"",""0.001602"",""0.002823"",""0.005264"",""0.005646"",""0.002060"",""0.002365"",""0.003281"",""0.002747"",""0.002136"",""0.001984"",""0.001755"",""0.001907"",""0.001679"",""0.003281"",""0.002594"",""0.001068"",""0.001602"",""0.001907"",""0.001755"",""0.001602"",""0.002899"",""0.002365"",""0.001984"",""0.003204"",""0.001907"",""0.002136"",""0.001984"",""0.002594"",""0.002365"",""0.005722"",""0.010605"",""0.014496"",""0.009690"",""0.004730"",""0.003433"",""0.002441"",""0.001297"",""0.002289"",""0.002823"",""0.004730"",""0.009537"",""0.007248"",""0.007630"",""0.007935"",""0.005264"",""0.002441"",""0.001526"",""0.001755"",""0.002747"",""0.003204"",""0.002899"",""0.003739"",""0.002441"",""0.000916"",""0.001144"",""0.001373"",""0.001373"",""0.001144"",""0.001297"",""0.000992"",""0.001373"",""0.001526"",""0.001144"",""0.001297"",""0.002289"",""0.001907"",""0.004044"",""0.004959"",""0.002976"",""0.002365"",""0.001450"",""0.002670"",""0.002060"",""0.003357"",""0.020219"",""0.086749"",""0.093692"",""0.023728"",""0.004654"",""0.001679"",""0.001679"",""0.001450"",""0.001602"",""0.002136"",""0.003510"",""0.004044"",""0.002365"",""0.002441"",""0.002289"",""0.002213"",""0.002213"",""0.002289"",""0.001831"",""0.000610"",""0.000687"",""0.001297"",""0.001373"",""0.001068"",""0.000916"",""0.001907"",""0.002365"",""0.001831"",""0.001526"",""0.001984"",""0.000687"",""0.001450"",""0.002213"",""0.003510"",""0.004730"",""0.004120"",""0.003433"",""0.005493"",""0.003815"",""0.002213"",""0.002060"",""0.001602"",""0.001831"",""0.002976"",""0.003815"",""0.004425"",""0.008774"",""0.006943"",""0.005264"",""0.004883"",""0.003433"",""0.001907"",""0.001450"",""0.001297"",""0.002670"",""0.003281"",""0.001755"",""0.002747"",""0.002136"",""0.001297"",""0.001068"",""0.000992"",""0.001373"",""0.001144"",""0.000916"",""0.000916"",""0.000763"",""0.000610"",""0.000839"",""0.000763"",""0.000229"",""0.000687"",""0.001373"",""0.001450"",""0.001144"",""0.001068"",""0.001297"",""0.001526"",""0.000763"",""0.002060"",""0.011826"",""0.036393"",""0.034181"",""0.007630"",""0.001755"",""0.000839"",""0.000687"",""0.000458"",""0.000992"",""0.001450"",""0.001602"",""0.001831"",""0.001221"",""0.000992"",""0.000534"",""0.000610"",""0.000916"",""0.001144"",""0.001068"",""0.000687"",""0.000610"",""0.000153"",""0.000381"",""0.000839"",""0.000687"",""0.000229"",""0.000305"",""0.000229"",""0.000458"",""0.000610"",""0.000534"",""0.000610"",""0.000458"",""0.001144"",""0.001221"",""0.001144"",""0.001297"",""0.000687"",""0.000229"",""0.000458"",""0.000610"",""0.000610"",""0.000534"",""0.000381"",""0.000687"",""0.001755"",""0.002899"",""0.001755"",""0.000839"",""0.000687"",""0.000916"",""0.000992"",""0.000610"",""0.000305"",""0.000534"",""0.000305"",""0.000305"",""0.000381"",""0.000153"",""0.000229"",""0.000381"",""0.000381"",""0.000305"",""0.000229"",""0.000305"",""0.000534"",""0.000534"",""0.000229"",""0.000381"",""0.000610"",""0.000534"",""0.000305"",""0.000381"",""0.000305"",""0.000305"",""0.000458"",""0.000610"",""0.000687"",""0.000610"",""0.001297"",""0.001679"",""0.008774"",""0.008087"",""0.002136"",""0.001373"",""0.000763"",""0.000458"",""0.000534"",""0.000687"",""0.000916"",""0.001679"",""0.001602"",""0.000916"",""0.001221"",""0.000763"",""0.000534"",""0.000610"",""0.000839"",""0.000610"",""0.000534"",""0.000381"",""0.000610"",""0.000763"",""0.000381"",""0.000305"",""0.000610"",""0.000763"",""0.000381"",""0.000229"",""0.000305"",""0.000381"",""0.000458"",""0.000687"",""0.000687"",""0.000763"",""0.000992"",""0.001144"",""0.001907"",""0.001297"",""0.000916"",""0.000687"",""0.000534"",""0.000381"",""0.000458"",""0.000610"",""0.002441"",""0.004349"",""0.002670"",""0.001984"",""0.001831"",""0.001373"",""0.000916"",""0.000458"",""0.000305"",""0.000610"",""0.000534"",""0.000534"",""0.000610"",""0.000305"",""0.000458"",""0.000305"",""0.000229"",""0.000229"",""0.000305"",""0.000305"",""0.000381"",""0.000305"",""0.000305"",""0.000381"",""0.000305"",""0.000305"",""0.000381"",""0.000381"",""0.000458"",""0.000381"",""0.000534"",""0.000381"",""0.000381"",""0.000229"",""0.000687"",""0.003052"",""0.008240"",""0.006867"",""0.000916"",""0.000763"",""0.000305"",""0.000229"",""0.000610"",""0.000916"",""0.001144"",""0.001831"",""0.001984"",""0.001297"",""0.001297"",""0.001068"",""0.001068"",""0.000687"",""0.000839"",""0.000610"",""0.000610"",""0.000305"",""0.000839"",""0.000916"",""0.000610"",""0.000916"",""0.000916"",""0.000687"",""0.000381"",""0.000916"",""0.001068"",""0.000763"",""0.000763"",""0.000687"",""0.001144"",""0.001907"",""0.001755"",""0.002365"",""0.002365"",""0.001679"",""0.001221"",""0.000763"",""0.000763"",""0.000763"",""0.001068"",""0.001679"",""0.003586"",""0.005646"",""0.003357"",""0.002670"",""0.001450"",""0.000916"",""0.001144"",""0.000916"",""0.000458"",""0.001373"",""0.001602"",""0.000839"",""0.001144"",""0.000610"",""0.000916"",""0.001068"",""0.000763"",""0.001221"",""0.001068"",""0.000839"",""0.000763"",""0.000610"",""0.000610"",""0.000534"",""0.000534"",""0.000992"",""0.001221"",""0.001068"",""0.000763"",""0.000381"",""0.000610"",""0.000839"",""0.000992"",""0.000687"",""0.001297"",""0.003662"",""0.005722"",""0.003967"",""0.000610"",""0.000687"",""0.000839"",""0.001144"",""0.000687"",""0.000381"",""0.000916"",""0.001526"",""0.001450"",""0.000610"",""0.000534"",""0.000687"",""0.000610"",""0.000687"",""0.000458"",""0.000458"",""0.000305"",""0.000381"",""0.000687"",""0.000916"",""0.000916"",""0.000610"",""0.000610"",""0.001068"",""0.000458"",""0.000229"",""0.000229"",""0.000305"",""0.000305"",""0.000305"",""0.000534"",""0.001144"",""0.000992"",""0.001068"",""0.001755"",""0.000763"",""0.000381"",""0.000534"",""0.000610"",""0.000458"",""0.000458"",""0.000534"",""0.000381"",""0.000687"",""0.000381"",""0.000305"",""0.000381"",""0.000458"",""0.000305"",""0.000229"",""0.000305"",""0.000763"",""0.001068"",""0.000458"",""0.000381"",""0.000381"",""0.000381"",""0.000610"",""0.000610"",""0.000687"",""0.000610"",""0.000610"",""0.000458"",""0.000458"",""0.000534"",""0.000534"",""0.000763"",""0.000610"",""0.000534"",""0.000763"",""0.000687"",""0.000229"",""0.000305"",""0.000229"",""0.000305"",""0.000839"",""0.001450"",""0.001831"",""0.009232"",""0.011216"",""0.003052"",""0.001373"",""0.000839"",""0.000458"",""0.000458"",""0.000534"",""0.000610"",""0.000992"",""0.000763"",""0.000229"",""0.000229"",""0.000229"",""0.000305"",""0.000534"",""0.000610"",""0.000305"",""0.000381"",""0.000687"",""0.000687"",""0.000610"",""0.000534"",""0.000381"",""0.000839"",""0.000763"",""0.000458"",""0.000534"",""0.000610"",""0.000610"",""0.000687"",""0.000687"",""0.001144"",""0.002670"",""0.002441"",""0.001602"",""0.001755"",""0.000916"",""0.000229"",""0.000839"",""0.001068"",""0.000916"",""0.000839"",""0.001373"",""0.002594"",""0.002213"",""0.001526"",""0.001679"",""0.001679"",""0.001450"",""0.000610"",""0.000305"",""0.000153"",""0.000305"",""0.000534"",""0.000534"",""0.000534"",""0.000687"",""0.000687"",""0.000381"",""0.000381"",""0.000458"",""0.000458"",""0.000687"",""0.000458"",""0.000381"",""0.000610"",""0.000381"",""0.000839"",""0.001297"",""0.000992"",""0.000610"",""0.000610"",""0.000610"",""0.000458"",""0.000305"",""0.000610"",""0.000458"",""0.001602"",""0.003815"",""0.004654"",""0.002899"",""0.001679"",""0.000381"",""0.000305"",""0.000763"",""0.000916"",""0.000763"",""0.000458"",""0.000458"",""0.000916"",""0.000687"",""0.000534"",""0.000916"",""0.000687"",""0.000610"",""0.000610"",""0.000610"",""0.000534"",""0.000916"",""0.000992"",""0.000534"",""0.000534"",""0.000610"",""0.000534"",""0.000687"",""0.001221"",""0.000763"",""0.000305"",""0.000458"",""0.000916"",""0.001297"",""0.000763"",""0.000458"",""0.000763"",""0.000687"",""0.000916"",""0.000763"",""0.000763"",""0.000534"",""0.000381"",""0.000763"",""0.000763"",""0.000916"",""0.001450"",""0.001984"",""0.001450"",""0.001144"",""0.000687"",""0.000534"",""0.000992"",""0.001144"",""0.000534"",""0.000305"",""0.000534"",""0.000763"",""0.000763"",""0.000381"",""0.000229"",""0.000381"",""0.000534"",""0.000610"",""0.000839"",""0.000687"",""0.000916"",""0.000839"",""0.000534"",""0.000839"",""0.002518"",""0.004730"",""0.001907"",""0.001984"",""0.001831"",""0.000992"",""0.000916"",""0.000916"",""0.000992"",""0.001068"",""0.001297"",""0.001221"",""0.013810"",""0.022355"",""0.009003"",""0.001755"",""0.001297"",""0.000992"",""0.000992"",""0.000992"",""0.000992"",""0.001602"",""0.001450"",""0.000763"",""0.001068"",""0.001450"",""0.000458"",""0.000763"",""0.000763"",""0.000839"",""0.000992"",""0.001144"",""0.001373"",""0.001755"",""0.001602"",""0.001144"",""0.000916"",""0.000534"",""0.000687"",""0.000992"",""0.000687"",""0.001221"",""0.001831"",""0.000916"",""0.001679"",""0.002670"",""0.002441"",""0.002441"",""0.001755"",""0.001373"",""0.001755"",""0.001679"",""0.001755"",""0.001526"",""0.000839"",""0.000916"",""0.003281"",""0.004349"",""0.002670"",""0.001755"",""0.000992"",""0.000992"",""0.000610"",""0.001297"",""0.001297"",""0.001068"",""0.000992"",""0.000687"",""0.000687"",""0.000687"",""0.000687"",""0.000381"",""0.000305"",""0.000458"",""0.000763"",""0.000687"",""0.000534"",""0.001297"",""0.001755"",""0.000763"",""0.001297"",""0.000992"",""0.000610"",""0.000687"",""0.000610"",""0.000381"",""0.000458"",""0.000381"",""0.000305"",""0.000916"",""0.001679"",""0.002823"",""0.005341"",""0.004883"",""0.001373"",""0.000763"",""0.000610"",""0.000687"",""0.000458"",""0.000305"",""0.000153"",""0.000381"",""0.000381"",""0.000381"",""0.000229"",""0.000153"",""0.000305"",""0.000305"",""0.000305"",""0.000458"",""0.000610"",""0.000534"",""0.000381"",""0.000305"",""0.000458"",""0.001068"",""0.001144"",""0.000992"",""0.000458"",""0.000610"",""0.000687"",""0.000687"",""0.000687"",""0.000763"",""0.000763"",""0.001297"",""0.001144"",""0.000763"",""0.000687"",""0.000839"",""0.000458"",""0.000458"",""0.000610"",""0.000763"",""0.000610"",""0.000305"",""0.000839"",""0.001221"",""0.001144"",""0.001068"",""0.000992"",""0.000534"",""0.000687"",""0.000763"",""0.001068"",""0.001297"",""0.001450"",""0.001297"",""0.001373"",""0.000916"",""0.000916"",""0.001068"",""0.000610"",""0.000305"",""0.000687"",""0.000763"",""0.006485"",""0.026170"",""0.025788"",""0.005570"",""0.001297"",""0.000916"",""0.000381"",""0.000763"",""0.000763"",""0.000305"",""0.000305"",""0.000687"",""0.000763"",""0.000610"",""0.001831"",""0.006333"",""0.007324"",""0.002060"",""0.001679"",""0.001068"",""0.000381"",""0.000687"",""0.000916"",""0.001297"",""0.000916"",""0.000687"",""0.000916"",""0.000763"",""0.000687"",""0.000610"",""0.000229"",""0.001221"",""0.002060"",""0.001068"",""0.000763"",""0.000610"",""0.000992"",""0.000916"",""0.000458"",""0.000992"",""0.000839"",""0.000916"",""0.001297"",""0.001221"",""0.001068"",""0.001526"",""0.001907"",""0.001831"",""0.002213"",""0.002213"",""0.001221"",""0.001221"",""0.001297"",""0.001068"",""0.001755"",""0.001450"",""0.001755"",""0.002213"",""0.001373"",""0.001602"",""0.003815"",""0.002594"",""0.002213"",""0.003586"",""0.004044"",""0.003281"",""0.003739"",""0.004196"",""0.002976"",""0.001602"",""0.002365"",""0.002823"",""0.004959"",""0.003739"",""0.003128"",""0.002747"",""0.003128"",""0.002823"",""0.001450"",""0.002976"",""0.002670"",""0.004349"",""0.007096"",""0.006256"",""0.006027"",""0.004501"",""0.002441"",""0.003357"",""0.002594"",""0.002365"",""0.002365"",""0.002899"",""0.002289"",""0.001297"",""0.001907"",""0.004501"",""0.014573"",""0.011216"",""0.001297"",""0.001297"",""0.000992"",""0.001297"",""0.001679"",""0.001907"",""0.001373"",""0.000992"",""0.000381"",""0.001144"",""0.001907"",""0.001907"",""0.000916"",""0.001144"",""0.001755"",""0.001068"",""0.000916"",""0.000610"",""0.001144"",""0.000839"",""0.000610"",""0.000916"",""0.000687"",""0.000610"",""0.000458"",""0.000381"",""0.000610"",""0.000610"",""0.000839"",""0.001450"",""0.001755"",""0.001755"",""0.001526"",""0.002060"",""0.001602"",""0.000839"",""0.000610"",""0.001144"",""0.001144"",""0.001221"",""0.000839"",""0.000687"",""0.003281"",""0.005341"",""0.003128"",""0.001221"",""0.001144"",""0.001297"",""0.000305"",""0.001144"",""0.000458"",""0.000534"",""0.000534"",""0.000610"",""0.000916"",""0.000687"",""0.001221"",""0.001144"",""0.000763"",""0.000992"",""0.000992"",""0.000381"",""0.000763"",""0.001526"",""0.001679"",""0.000992"",""0.000458"",""0.000381"",""0.000458"",""0.000916"",""0.001373"",""0.001068"",""0.000992"",""0.000687"",""0.000305"",""0.000916"",""0.001755"",""0.004883"",""0.006638"",""0.002594"""
